id,dateAdded,dateUpdated,address,categories,primaryCategories,city,country,keys,latitude,longitude,menuPageURL,menus.amountMax,menus.amountMin,menus.currency,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
AVzBAZ_fLD2H7whiWJVU,2017-06-19T15:38:48Z,2019-04-30T15:26:50Z,1237 Greeley Ave,"American Restaurant,Pizza Place",Accommodation & Food Services,Warminster,US,us/pa/warminster/1237greeleyave/-1002138912,40.213458,-75.070133,,12.99,12.99,USD,Gluten Free Tomato Pie Or Cheese Pizza,Tonys Place Bar and Grille,18974,USD,25,40,PA
AVzBAZ_fLD2H7whiWJVU,2017-06-19T15:38:48Z,2019-04-30T15:26:50Z,1237 Greeley Ave,"American Restaurant,Pizza Place",Accommodation & Food Services,Warminster,US,us/pa/warminster/1237greeleyave/-1002138912,40.213458,-75.070133,,9.25,9.25,USD,Tony's Cheese Pizza,Tonys Place Bar and Grille,18974,USD,25,40,PA
AVzBAZ_fLD2H7whiWJVU,2017-06-19T15:38:48Z,2019-04-30T15:26:50Z,1237 Greeley Ave,"American Restaurant,Pizza Place",Accommodation & Food Services,Warminster,US,us/pa/warminster/1237greeleyave/-1002138912,40.213458,-75.070133,,5.95,5.95,USD,Kids Cheese Pizza,Tonys Place Bar and Grille,18974,USD,25,40,PA
AVwcu-Fk_7pvs4fzyYOQ,2016-03-31T02:02:37Z,2019-04-30T15:22:03Z,121 E Seneca St,"Pizza,Pizza Place,Restaurants",Accommodation & Food Services,Sherrill,US,us/ny/sherrill/121esenecast/118894484,43.076696,-75.597597,http://www.citysearch.com/profile/menu/7687514?singlePlatformId=sherrill-new-york-pizzeria,1.5,1.5,USD,Pizza Rolls,Sherrill New York Pizzeria,13461,USD,0,25,NY
AVwdE0JU_7pvs4fz2AYn,2016-03-28T05:32:26Z,2019-04-30T09:38:32Z,1321 E Colorado St,Pizza Place,Accommodation & Food Services,Glendale,US,us/ca/glendale/1321ecoloradost/-66718652,34.142767,-118.236607,,12,12,USD,Supreme Pizza,Pizza Boy,91205,USD,0,25,CA
AVweELF0ByjofQCxu91y,2016-04-16T16:39:25Z,2019-04-30T09:38:19Z,550 Grant St,"Pizza,Restaurant,Pizza Place",Accommodation & Food Services,Denver,US,us/co/denver/550grantst/273941150,39.725069,-104.983255,,19.99,19.99,USD,Plain Pizza 24'',Cosmos Pizza,80203,USD,0,25,CO
AVweELF0ByjofQCxu91y,2016-04-16T16:39:25Z,2019-04-30T09:38:19Z,550 Grant St,"Pizza,Restaurant,Pizza Place",Accommodation & Food Services,Denver,US,us/co/denver/550grantst/273941150,39.725069,-104.983255,,11.99,11.99,USD,Plain Pizza 16'',Cosmos Pizza,80203,USD,0,25,CO
AVwdzigvIN2L1WUfzXzz,2016-04-01T07:05:15Z,2019-04-30T09:35:50Z,22 Newbridge Rd,"Pizza,Restaurant,Italian Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Hicksville,US,us/ny/hicksville/22newbridgerd/-419087985,40.767099,-73.527878,,1.75,1.75,USD,Pizza Slice,Piazza Pizza,11801,USD,0,25,NY
AVwd95bD_7pvs4fz-2aw,2016-03-23T04:04:45Z,2019-04-30T09:33:08Z,3348 Genesee St,Pizza Place,Accommodation & Food Services,Buffalo,US,us/ny/buffalo/3348geneseest/1670701308,42.925755,-78.761238,,22.49,22.49,USD,Cheese Pizza,Macys Place Pizzeria,14225,USD,0,25,NY
AVwd95bD_7pvs4fz-2aw,2016-03-23T04:04:45Z,2019-04-30T09:33:08Z,3348 Genesee St,Pizza Place,Accommodation & Food Services,Buffalo,US,us/ny/buffalo/3348geneseest/1670701308,42.925755,-78.761238,,22.49,22.49,USD,Cheese Pizza,Macys Place Pizzeria,14225,USD,0,25,NY
AVwd95bD_7pvs4fz-2aw,2016-03-23T04:04:45Z,2019-04-30T09:33:08Z,3348 Genesee St,Pizza Place,Accommodation & Food Services,Buffalo,US,us/ny/buffalo/3348geneseest/1670701308,42.925755,-78.761238,,7.99,5.49,USD,Pizza Sub,Macys Place Pizzeria,14225,USD,0,25,NY
AVwd95bD_7pvs4fz-2aw,2016-03-23T04:04:45Z,2019-04-30T09:33:08Z,3348 Genesee St,Pizza Place,Accommodation & Food Services,Buffalo,US,us/ny/buffalo/3348geneseest/1670701308,42.925755,-78.761238,,4.99,4.99,USD,Cheese Pizza,Macys Place Pizzeria,14225,USD,0,25,NY
AVwd95bD_7pvs4fz-2aw,2016-03-23T04:04:45Z,2019-04-30T09:33:08Z,3348 Genesee St,Pizza Place,Accommodation & Food Services,Buffalo,US,us/ny/buffalo/3348geneseest/1670701308,42.925755,-78.761238,,32.99,12.99,USD,Taco Pizza,Macys Place Pizzeria,14225,USD,0,25,NY
AVwd95bD_7pvs4fz-2aw,2016-03-23T04:04:45Z,2019-04-30T09:33:08Z,3348 Genesee St,Pizza Place,Accommodation & Food Services,Buffalo,US,us/ny/buffalo/3348geneseest/1670701308,42.925755,-78.761238,,11.99,4.99,USD,Pizza Logs,Macys Place Pizzeria,14225,USD,0,25,NY
AVwd95bD_7pvs4fz-2aw,2016-03-23T04:04:45Z,2019-04-30T09:33:08Z,3348 Genesee St,Pizza Place,Accommodation & Food Services,Buffalo,US,us/ny/buffalo/3348geneseest/1670701308,42.925755,-78.761238,,15.99,15.99,USD,Cheese Pizza & 1 Topping,Macys Place Pizzeria,14225,USD,0,25,NY
AVwd95bD_7pvs4fz-2aw,2016-03-23T04:04:45Z,2019-04-30T09:33:08Z,3348 Genesee St,Pizza Place,Accommodation & Food Services,Buffalo,US,us/ny/buffalo/3348geneseest/1670701308,42.925755,-78.761238,,17.99,17.99,USD,Small Cheese & 1 Topping Pizza,Macys Place Pizzeria,14225,USD,0,25,NY
AVwdumb4_7pvs4fz8t54,2016-04-08T12:29:58Z,2019-04-30T09:26:52Z,8110 W Union Hills Dr,"Pizza,Restaurant,Fast Food,Pizza Place",Accommodation & Food Services,Glendale,US,us/az/glendale/8110wunionhillsdr/-2031720203,33.65357,-112.233595,,16.99,16.99,USD,White Seafood Pizza,Arizona Pizza Company,85308,USD,0,25,AZ
AVwdumb4_7pvs4fz8t54,2016-04-08T12:29:58Z,2019-04-30T09:26:52Z,8110 W Union Hills Dr,"Pizza,Restaurant,Fast Food,Pizza Place",Accommodation & Food Services,Glendale,US,us/az/glendale/8110wunionhillsdr/-2031720203,33.65357,-112.233595,,4.29,4.29,USD,Jackie Earl's Cheese Pizza,Arizona Pizza Company,85308,USD,0,25,AZ
AVwczgYSkufWRAb5zNBx,2016-08-03T21:10:12Z,2019-04-30T06:40:40Z,90 S Main St,"Pizza,Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Johnstown,US,us/oh/johnstown/90smainst/-2068272560,40.152074,-82.68329,,5.75,5.75,USD,Pizza Sub,Pizzaburg,43031,USD,0,30,OH
AVwdCZyb_7pvs4fz1mSG,2015-10-23T03:24:54Z,2019-04-28T16:45:28Z,2345 E Centennial Pkwy,"Restaurant,Pizza Place",Accommodation & Food Services,North Las Vegas,US,us/nv/northlasvegas/2345ecentennialpkwy/236494560,36.274975,-115.11845,,11.99,11.99,USD,Cheese Pizza,DeLucias Pizzeria,89081,USD,0,25,NV
AVwdCZyb_7pvs4fz1mSG,2015-10-23T03:24:54Z,2019-04-28T16:45:28Z,2345 E Centennial Pkwy,"Restaurant,Pizza Place",Accommodation & Food Services,North Las Vegas,US,us/nv/northlasvegas/2345ecentennialpkwy/236494560,36.274975,-115.11845,,20.99,14.99,USD,White Pizza,DeLucias Pizzeria,89081,USD,0,25,NV
AVwdCZyb_7pvs4fz1mSG,2015-10-23T03:24:54Z,2019-04-28T16:45:28Z,2345 E Centennial Pkwy,"Restaurant,Pizza Place",Accommodation & Food Services,North Las Vegas,US,us/nv/northlasvegas/2345ecentennialpkwy/236494560,36.274975,-115.11845,,17.99,11.99,USD,Specialty Pizzas,DeLucias Pizzeria,89081,USD,0,25,NV
AVwdCZyb_7pvs4fz1mSG,2015-10-23T03:24:54Z,2019-04-28T16:45:28Z,2345 E Centennial Pkwy,"Restaurant,Pizza Place",Accommodation & Food Services,North Las Vegas,US,us/nv/northlasvegas/2345ecentennialpkwy/236494560,36.274975,-115.11845,,49.99,49.99,USD,"18"" Cheese Pizza",DeLucias Pizzeria,89081,USD,0,25,NV
AVwdCZyb_7pvs4fz1mSG,2015-10-23T03:24:54Z,2019-04-28T16:45:28Z,2345 E Centennial Pkwy,"Restaurant,Pizza Place",Accommodation & Food Services,North Las Vegas,US,us/nv/northlasvegas/2345ecentennialpkwy/236494560,36.274975,-115.11845,,9.99,9.99,USD,Cheese Pizza,DeLucias Pizzeria,89081,USD,0,25,NV
AVwdCZyb_7pvs4fz1mSG,2015-10-23T03:24:54Z,2019-04-28T16:45:28Z,2345 E Centennial Pkwy,"Restaurant,Pizza Place",Accommodation & Food Services,North Las Vegas,US,us/nv/northlasvegas/2345ecentennialpkwy/236494560,36.274975,-115.11845,,14.99,14.99,USD,Pizza Freenzy,DeLucias Pizzeria,89081,USD,0,25,NV
AV1teilCRxPSIh2RbNhZ,2017-07-23T03:25:08Z,2019-04-28T10:14:10Z,1260 Texas Ave Ste H,"Pizza,Restaurant,American restaurants,Pizza Place,Restaurants",Accommodation & Food Services,Alexandria,US,us/la/alexandria/1260texasavesteh/-617173647,31.288586,-92.47294,,5,5,USD,Kids Cheese Pizza,Wildwood Pizza,71301,USD,0,25,LA
AVwdPnuP_7pvs4fz3zoB,2015-07-06T20:19:07Z,2019-04-28T09:55:03Z,8977 N Scottsdale Rd,"Pizza Place,Pizza Place Resort Corridor",Accommodation & Food Services,Paradise Valley,US,us/az/paradisevalley/8977nscottsdalerd/3446753,33.566876,-111.925361,,15.95,15.95,USD,Pizza Chef,Pomo,85253,USD,25,40,AZ
AVweUktQByjofQCxxMCG,2015-10-24T00:00:54Z,2019-04-28T09:51:35Z,1608 W Friendly Ave,"Restaurant,Pizza Place Brice Street Area,Pizza Place",Accommodation & Food Services,Greensboro,US,us/nc/greensboro/1608wfriendlyave/-874863116,36.075201,-79.814066,,6.99,6.99,USD,Pizza Sub,Hungry Howies Pizza,27403,USD,25,40,NC
AVweUktQByjofQCxxMCG,2015-10-24T00:00:54Z,2019-04-28T09:51:35Z,1608 W Friendly Ave,"Restaurant,Pizza Place Brice Street Area,Pizza Place",Accommodation & Food Services,Greensboro,US,us/nc/greensboro/1608wfriendlyave/-874863116,36.075201,-79.814066,,9.99,9.99,USD,Meat Eater Pizza,Hungry Howies Pizza,27403,USD,25,40,NC
AVwcvcBy_7pvs4fzyddm,2016-04-08T09:27:24Z,2019-04-28T09:51:30Z,8381 Market St,Pizza Place,Accommodation & Food Services,Youngstown,US,us/oh/youngstown/8381marketst/-697115922,40.996343,-80.66232,,8.99,8.99,USD,Make Any Pizza a Supreme with 5 Toppings,Bruno Bros Pizza,44512,USD,0,25,OH
AVwcvcBy_7pvs4fzyddm,2016-04-08T09:27:24Z,2019-04-28T09:51:30Z,8381 Market St,Pizza Place,Accommodation & Food Services,Youngstown,US,us/oh/youngstown/8381marketst/-697115922,40.996343,-80.66232,,8.99,8.99,USD,Make Any Pizza A Supreme With 5 Toppings,Bruno Bros Pizza,44512,USD,0,25,OH
AVwclh80ByjofQCxf7tx,2016-04-19T11:08:21Z,2019-04-28T09:48:51Z,9135 W Sam Houston Pkwy N,Pizza Place,Accommodation & Food Services,Houston,US,us/tx/houston/9135wsamhoustonpkwyn/1124576637,29.904366,-95.554944,,3.99,3.99,USD,Kid's Pizza,Milanos Pizzeria Italian Grill,77064,USD,0,25,TX
AVweZbc9ByjofQCxx1kF,2015-10-23T00:45:06Z,2019-04-28T09:48:09Z,4001 John Knox Dr,"Pizza Place,Restaurants",Accommodation & Food Services,Abilene,US,us/tx/abilene/4001johnknoxdr/1045531984,32.403556,-99.767292,,4.99,4.99,USD,Chocolate Chip Pizza,DoubleDaves PizzaWorks,79606,USD,0,25,TX
AVwdDZzcByjofQCxlBKL,2015-10-20T01:49:23Z,2019-04-27T09:54:30Z,3414 W Union Hills Dr,"Pizza,Italian restaurants,Pizza Place,Restaurants",Accommodation & Food Services,Phoenix,US,us/az/phoenix/3414wunionhillsdr/775330975,33.65465,-112.13275,,5.5,5.5,USD,Meatball Pizza Roll,Ray's Pizza,85027,USD,0,25,AZ
AVwdDZzcByjofQCxlBKL,2015-10-20T01:49:23Z,2019-04-27T09:54:30Z,3414 W Union Hills Dr,"Pizza,Italian restaurants,Pizza Place,Restaurants",Accommodation & Food Services,Phoenix,US,us/az/phoenix/3414wunionhillsdr/775330975,33.65465,-112.13275,,5.5,5.5,USD,Green Pepper and Onion Pizza Roll,Ray's Pizza,85027,USD,0,25,AZ
AVwdDZzcByjofQCxlBKL,2015-10-20T01:49:23Z,2019-04-27T09:54:30Z,3414 W Union Hills Dr,"Pizza,Italian restaurants,Pizza Place,Restaurants",Accommodation & Food Services,Phoenix,US,us/az/phoenix/3414wunionhillsdr/775330975,33.65465,-112.13275,,4.25,4.25,USD,Pizza Fries with Pepperoni Or Bacon,Ray's Pizza,85027,USD,0,25,AZ
AVwd4yfD_7pvs4fz-JKy,2016-04-02T05:00:43Z,2019-04-26T12:44:57Z,2300 Muscatine Ave,"Restaurant,Pizza Place",Accommodation & Food Services,Iowa City,US,us/ia/iowacity/2300muscatineave/1112396794,41.649871,-91.501576,,13,13,USD,Garden Vegetarian Pizza Baking Required,Papa Murphys,52240,USD,0,25,IA
AVwd4yfD_7pvs4fz-JKy,2016-04-02T05:00:43Z,2019-04-26T12:44:57Z,2300 Muscatine Ave,"Restaurant,Pizza Place",Accommodation & Food Services,Iowa City,US,us/ia/iowacity/2300muscatineave/1112396794,41.649871,-91.501576,,13,13,USD,Medium Chicken Garlic Gluten Free Crust Pizza Baking Required,Papa Murphys,52240,USD,0,25,IA
AVwd4yfD_7pvs4fz-JKy,2016-04-02T05:00:43Z,2019-04-26T12:44:57Z,2300 Muscatine Ave,"Restaurant,Pizza Place",Accommodation & Food Services,Iowa City,US,us/ia/iowacity/2300muscatineave/1112396794,41.649871,-91.501576,,13,13,USD,Medium Cowboy Gluten Free Crust Pizza Baking Required,Papa Murphys,52240,USD,0,25,IA
AVwd4yfD_7pvs4fz-JKy,2016-04-02T05:00:43Z,2019-04-26T12:44:57Z,2300 Muscatine Ave,"Restaurant,Pizza Place",Accommodation & Food Services,Iowa City,US,us/ia/iowacity/2300muscatineave/1112396794,41.649871,-91.501576,,13,13,USD,Taco Grande Pizza Baking Required,Papa Murphys,52240,USD,0,25,IA
AVwd4yfD_7pvs4fz-JKy,2016-04-02T05:00:43Z,2019-04-26T12:44:57Z,2300 Muscatine Ave,"Restaurant,Pizza Place",Accommodation & Food Services,Iowa City,US,us/ia/iowacity/2300muscatineave/1112396794,41.649871,-91.501576,,15,15,USD,Chicken Bacon Stuffed Pizza Baking Required,Papa Murphys,52240,USD,0,25,IA
AVwd4yfD_7pvs4fz-JKy,2016-04-02T05:00:43Z,2019-04-26T12:44:57Z,2300 Muscatine Ave,"Restaurant,Pizza Place",Accommodation & Food Services,Iowa City,US,us/ia/iowacity/2300muscatineave/1112396794,41.649871,-91.501576,,10,10,USD,Create Your Own Large Pizza Baking Required,Papa Murphys,52240,USD,0,25,IA
AVwd4yfD_7pvs4fz-JKy,2016-04-02T05:00:43Z,2019-04-26T12:44:57Z,2300 Muscatine Ave,"Restaurant,Pizza Place",Accommodation & Food Services,Iowa City,US,us/ia/iowacity/2300muscatineave/1112396794,41.649871,-91.501576,,13,13,USD,Create Your Own Family Size Pizza Baking Required,Papa Murphys,52240,USD,0,25,IA
AVwd4yfD_7pvs4fz-JKy,2016-04-02T05:00:43Z,2019-04-26T12:44:57Z,2300 Muscatine Ave,"Restaurant,Pizza Place",Accommodation & Food Services,Iowa City,US,us/ia/iowacity/2300muscatineave/1112396794,41.649871,-91.501576,,3,3,USD,Mini Murph Cheese Pizza Baking Required,Papa Murphys,52240,USD,0,25,IA
AVwd4yfD_7pvs4fz-JKy,2016-04-02T05:00:43Z,2019-04-26T12:44:57Z,2300 Muscatine Ave,"Restaurant,Pizza Place",Accommodation & Food Services,Iowa City,US,us/ia/iowacity/2300muscatineave/1112396794,41.649871,-91.501576,,14,14,USD,Medium Murphy39s Combo Gluten Free Crust Pizza Baking Required,Papa Murphys,52240,USD,0,25,IA
AVwd4yfD_7pvs4fz-JKy,2016-04-02T05:00:43Z,2019-04-26T12:44:57Z,2300 Muscatine Ave,"Restaurant,Pizza Place",Accommodation & Food Services,Iowa City,US,us/ia/iowacity/2300muscatineave/1112396794,41.649871,-91.501576,,13,13,USD,Cowboy Pizza Baking Required,Papa Murphys,52240,USD,0,25,IA
AVwd4yfD_7pvs4fz-JKy,2016-04-02T05:00:43Z,2019-04-26T12:44:57Z,2300 Muscatine Ave,"Restaurant,Pizza Place",Accommodation & Food Services,Iowa City,US,us/ia/iowacity/2300muscatineave/1112396794,41.649871,-91.501576,,10,10,USD,Create Your Own Medium Gluten Free Crust Pizza Baking Required,Papa Murphys,52240,USD,0,25,IA
AVwd4yfD_7pvs4fz-JKy,2016-04-02T05:00:43Z,2019-04-26T12:44:57Z,2300 Muscatine Ave,"Restaurant,Pizza Place",Accommodation & Food Services,Iowa City,US,us/ia/iowacity/2300muscatineave/1112396794,41.649871,-91.501576,,13,13,USD,Greek Pepperoni Pizza Baking Required,Papa Murphys,52240,USD,0,25,IA
AVwd4yfD_7pvs4fz-JKy,2016-04-02T05:00:43Z,2019-04-26T12:44:57Z,2300 Muscatine Ave,"Restaurant,Pizza Place",Accommodation & Food Services,Iowa City,US,us/ia/iowacity/2300muscatineave/1112396794,41.649871,-91.501576,,5,5,USD,S39mores Pizza,Papa Murphys,52240,USD,0,25,IA
AVwd4yfD_7pvs4fz-JKy,2016-04-02T05:00:43Z,2019-04-26T12:44:57Z,2300 Muscatine Ave,"Restaurant,Pizza Place",Accommodation & Food Services,Iowa City,US,us/ia/iowacity/2300muscatineave/1112396794,41.649871,-91.501576,,13,13,USD,Chicken Garlic Pizza Baking Required,Papa Murphys,52240,USD,0,25,IA
AVwd4yfD_7pvs4fz-JKy,2016-04-02T05:00:43Z,2019-04-26T12:44:57Z,2300 Muscatine Ave,"Restaurant,Pizza Place",Accommodation & Food Services,Iowa City,US,us/ia/iowacity/2300muscatineave/1112396794,41.649871,-91.501576,,11.5,11.5,USD,Hawaiian Pizza Baking Required,Papa Murphys,52240,USD,0,25,IA
AVwdtJCD_7pvs4fz8g3-,2016-04-01T06:53:54Z,2019-04-26T12:38:13Z,5474 Central Florida Pkwy,"Italian Restaurant,Pizza Place",Accommodation & Food Services,Orlando,US,us/fl/orlando/5474centralfloridapkwy/-1133935011,28.407027,-81.45003,,9.99,9.99,USD,Build You Own Pizza,Famas Ristorante,32821,USD,25,40,FL
AVwckJ-gkufWRAb5wlE8,2016-06-20T15:43:12Z,2019-04-26T12:35:27Z,9705 Mintworth Ave,"Italian Restaurant,Pizza Place,Italian Restaurant and Pizza Place",Accommodation & Food Services,Charlotte,US,us/nc/charlotte/9705mintworthave/1502696362,35.172024,-80.708379,,14.95,14.95,USD,Vitello Alla Pizzaiola,Angelas Italian Restaurant,28227,USD,0,25,NC
AVwckJ-gkufWRAb5wlE8,2016-06-20T15:43:12Z,2019-04-26T12:35:27Z,9705 Mintworth Ave,"Italian Restaurant,Pizza Place,Italian Restaurant and Pizza Place",Accommodation & Food Services,Charlotte,US,us/nc/charlotte/9705mintworthave/1502696362,35.172024,-80.708379,,13.95,13.95,USD,New York Style Pizza with Meatballs,Angelas Italian Restaurant,28227,USD,0,25,NC
AVwckJ-gkufWRAb5wlE8,2016-06-20T15:43:12Z,2019-04-26T12:35:27Z,9705 Mintworth Ave,"Italian Restaurant,Pizza Place,Italian Restaurant and Pizza Place",Accommodation & Food Services,Charlotte,US,us/nc/charlotte/9705mintworthave/1502696362,35.172024,-80.708379,,13.95,13.95,USD,New York Style Pizza with Fresh Garlic,Angelas Italian Restaurant,28227,USD,0,25,NC
AVwckJ-gkufWRAb5wlE8,2016-06-20T15:43:12Z,2019-04-26T12:35:27Z,9705 Mintworth Ave,"Italian Restaurant,Pizza Place,Italian Restaurant and Pizza Place",Accommodation & Food Services,Charlotte,US,us/nc/charlotte/9705mintworthave/1502696362,35.172024,-80.708379,,13.95,13.95,USD,New York Style Pizza with Onions,Angelas Italian Restaurant,28227,USD,0,25,NC
AVwckJ-gkufWRAb5wlE8,2016-06-20T15:43:12Z,2019-04-26T12:35:27Z,9705 Mintworth Ave,"Italian Restaurant,Pizza Place,Italian Restaurant and Pizza Place",Accommodation & Food Services,Charlotte,US,us/nc/charlotte/9705mintworthave/1502696362,35.172024,-80.708379,,13.95,13.95,USD,New York Style Pizza with Ham,Angelas Italian Restaurant,28227,USD,0,25,NC
AVwckJ-gkufWRAb5wlE8,2016-06-20T15:43:12Z,2019-04-26T12:35:27Z,9705 Mintworth Ave,"Italian Restaurant,Pizza Place,Italian Restaurant and Pizza Place",Accommodation & Food Services,Charlotte,US,us/nc/charlotte/9705mintworthave/1502696362,35.172024,-80.708379,,13.95,13.95,USD,New York Style Pizza With Black Olives,Angelas Italian Restaurant,28227,USD,0,25,NC
AVwckJ-gkufWRAb5wlE8,2016-06-20T15:43:12Z,2019-04-26T12:35:27Z,9705 Mintworth Ave,"Italian Restaurant,Pizza Place,Italian Restaurant and Pizza Place",Accommodation & Food Services,Charlotte,US,us/nc/charlotte/9705mintworthave/1502696362,35.172024,-80.708379,,13.95,13.95,USD,New York Style Pizza With Pineapple,Angelas Italian Restaurant,28227,USD,0,25,NC
AVwckJ-gkufWRAb5wlE8,2016-06-20T15:43:12Z,2019-04-26T12:35:27Z,9705 Mintworth Ave,"Italian Restaurant,Pizza Place,Italian Restaurant and Pizza Place",Accommodation & Food Services,Charlotte,US,us/nc/charlotte/9705mintworthave/1502696362,35.172024,-80.708379,,13.95,13.95,USD,New York Style Pizza With Sausage,Angelas Italian Restaurant,28227,USD,0,25,NC
AVwckJ-gkufWRAb5wlE8,2016-06-20T15:43:12Z,2019-04-26T12:35:27Z,9705 Mintworth Ave,"Italian Restaurant,Pizza Place,Italian Restaurant and Pizza Place",Accommodation & Food Services,Charlotte,US,us/nc/charlotte/9705mintworthave/1502696362,35.172024,-80.708379,,13.95,13.95,USD,New York Style Pizza With Green Peppers,Angelas Italian Restaurant,28227,USD,0,25,NC
AVwckJ-gkufWRAb5wlE8,2016-06-20T15:43:12Z,2019-04-26T12:35:27Z,9705 Mintworth Ave,"Italian Restaurant,Pizza Place,Italian Restaurant and Pizza Place",Accommodation & Food Services,Charlotte,US,us/nc/charlotte/9705mintworthave/1502696362,35.172024,-80.708379,,12.95,12.95,USD,White Pizza,Angelas Italian Restaurant,28227,USD,0,25,NC
AVwckJ-gkufWRAb5wlE8,2016-06-20T15:43:12Z,2019-04-26T12:35:27Z,9705 Mintworth Ave,"Italian Restaurant,Pizza Place,Italian Restaurant and Pizza Place",Accommodation & Food Services,Charlotte,US,us/nc/charlotte/9705mintworthave/1502696362,35.172024,-80.708379,,13.95,13.95,USD,New York Style Pizza With Anchovies,Angelas Italian Restaurant,28227,USD,0,25,NC
AVwckJ-gkufWRAb5wlE8,2016-06-20T15:43:12Z,2019-04-26T12:35:27Z,9705 Mintworth Ave,"Italian Restaurant,Pizza Place,Italian Restaurant and Pizza Place",Accommodation & Food Services,Charlotte,US,us/nc/charlotte/9705mintworthave/1502696362,35.172024,-80.708379,,13.95,13.95,USD,New York Style Pizza with Mushrooms,Angelas Italian Restaurant,28227,USD,0,25,NC
AVwckJ-gkufWRAb5wlE8,2016-06-20T15:43:12Z,2019-04-26T12:35:27Z,9705 Mintworth Ave,"Italian Restaurant,Pizza Place,Italian Restaurant and Pizza Place",Accommodation & Food Services,Charlotte,US,us/nc/charlotte/9705mintworthave/1502696362,35.172024,-80.708379,,13.95,13.95,USD,New York Style Pizza With Onions,Angelas Italian Restaurant,28227,USD,0,25,NC
AVwcz6KlByjofQCxicXH,2017-01-05T03:23:03Z,2019-04-26T12:34:17Z,4914 30th Ave,"Italian Restaurant,Pizza Place",Accommodation & Food Services,Woodside,US,us/ny/woodside/491430thave/1207600366,40.760309,-73.907433,,21.99,21.99,USD,Stuffed Spinach Pizza,Mama Carmelas Pizza,11377,USD,25,40,NY
AVwcz6KlByjofQCxicXH,2017-01-05T03:23:03Z,2019-04-26T12:34:17Z,4914 30th Ave,"Italian Restaurant,Pizza Place",Accommodation & Food Services,Woodside,US,us/ny/woodside/491430thave/1207600366,40.760309,-73.907433,,15.75,15.75,USD,Regular Cheese Pizza Pie,Mama Carmelas Pizza,11377,USD,25,40,NY
AVwcz6KlByjofQCxicXH,2017-01-05T03:23:03Z,2019-04-26T12:34:17Z,4914 30th Ave,"Italian Restaurant,Pizza Place",Accommodation & Food Services,Woodside,US,us/ny/woodside/491430thave/1207600366,40.760309,-73.907433,,17.99,17.99,USD,Salad Pizza,Mama Carmelas Pizza,11377,USD,25,40,NY
AVwcz6KlByjofQCxicXH,2017-01-05T03:23:03Z,2019-04-26T12:34:17Z,4914 30th Ave,"Italian Restaurant,Pizza Place",Accommodation & Food Services,Woodside,US,us/ny/woodside/491430thave/1207600366,40.760309,-73.907433,,17.99,17.99,USD,Chicken & Tomato Pizza,Mama Carmelas Pizza,11377,USD,25,40,NY
AVwcz6KlByjofQCxicXH,2017-01-05T03:23:03Z,2019-04-26T12:34:17Z,4914 30th Ave,"Italian Restaurant,Pizza Place",Accommodation & Food Services,Woodside,US,us/ny/woodside/491430thave/1207600366,40.760309,-73.907433,,16.99,16.99,USD,Fresh Mozzarella Marinara Pizza,Mama Carmelas Pizza,11377,USD,25,40,NY
AVwcz6KlByjofQCxicXH,2017-01-05T03:23:03Z,2019-04-26T12:34:17Z,4914 30th Ave,"Italian Restaurant,Pizza Place",Accommodation & Food Services,Woodside,US,us/ny/woodside/491430thave/1207600366,40.760309,-73.907433,,17.99,17.99,USD,Broccoli White Pizza,Mama Carmelas Pizza,11377,USD,25,40,NY
AVwcz6KlByjofQCxicXH,2017-01-05T03:23:03Z,2019-04-26T12:34:17Z,4914 30th Ave,"Italian Restaurant,Pizza Place",Accommodation & Food Services,Woodside,US,us/ny/woodside/491430thave/1207600366,40.760309,-73.907433,,17.99,17.99,USD,Lasagna Pizza,Mama Carmelas Pizza,11377,USD,25,40,NY
AVwcz6KlByjofQCxicXH,2017-01-05T03:23:03Z,2019-04-26T12:34:17Z,4914 30th Ave,"Italian Restaurant,Pizza Place",Accommodation & Food Services,Woodside,US,us/ny/woodside/491430thave/1207600366,40.760309,-73.907433,,17.99,17.99,USD,Spinach White Pizza,Mama Carmelas Pizza,11377,USD,25,40,NY
